,APN,Registered Date,Property Type,Property Zip
26941,2532007067,02/28/2018,Single Family,91331.0
26942,2606011025,01/02/2018,Single Family,91344.0
26943,4425028001,01/31/2018,Single Family,90272.0
26944,6012001059,05/01/2018,Single Family,90003.0
26945,6034030022,01/05/2018,Single Family,90047.0
26946,6002020008,01/24/2018,Single Family,90047.0
26947,2551023041,01/03/2018,Single Family,91040.0
26948,2307019020,07/05/2018,Single Family,91605.0
26949,4425028001,01/27/2018,Single Family,90272.0
26950,4371024011,09/28/2018,Single Family,90077.0
26951,2734026001,07/17/2018,Single Family,91325.0
26952,2219019042,09/27/2018,Single Family,91405.0
26953,2603015095,05/04/2018,Single Family,91342.0
26954,2505018045,01/11/2018,Single Family,91342.0
26955,5083022023,05/25/2018,Multi-Family,90019.0
26956,2533023010,08/20/2018,Single Family,91331.0
26957,5423011022,01/12/2018,Multi-Family,90026.0
26958,2559013005,08/28/2018,Single Family,91040.0
26959,2684015005,01/30/2018,Single Family,91344.0
26960,2601038050,01/17/2018,Single Family,91344.0
26961,5017022007,06/02/2018,Single Family,90037.0
26962,6014034024,01/03/2018,Single Family,90044.0
26963,5017030052,01/03/2018,Single Family,90037.0
26964,2532011094,01/11/2018,Single Family,91331.0
26965,2341013013,01/02/2018,Single Family,91607.0
26966,5117004018,06/08/2018,Single Family,90011.0
26967,2617017013,06/25/2018,Single Family,91331.0
26968,2531012016,01/31/2018,Single Family,91342.0
26969,2580013007,07/06/2018,Single Family,91342.0
26970,2660017015,01/09/2018,Single Family,91345.0
26971,2274025004,01/31/2018,Single Family,91423.0
26972,2533005014,01/19/2018,Single Family,91331.0
26973,2346003017,01/16/2018,Single Family,91607.0
26974,2530022045,07/27/2018,Single Family,91342.0
26975,5035032019,01/05/2018,Multi-Family,90062.0
26976,2266008035,01/31/2018,Single Family,91423.0
26977,2676019008,04/10/2018,Single Family,91343.0
26978,2633017030,09/13/2018,Single Family,91352.0
26979,6065005026,08/31/2018,Single Family,90002.0
26980,2529021014,05/04/2018,Single Family,91342.0
26981,2502012061,01/22/2018,Single Family,91342.0
26982,7559028020,09/21/2018,Single Family,90732.0
26983,2315018038,01/17/2018,Single Family,91352.0
26984,5020013019,01/01/2018,Multi-Family,90037.0
26985,4314027036,09/05/2018,Non-Residential,90034.0
26986,2507024020,04/22/2018,Single Family,91342.0
26987,4423001013,02/05/2018,Single Family,90272.0
26988,2607019037,01/04/2018,Single Family,91344.0
26989,2604027029,01/10/2018,Multi-Family,91342.0
26990,5114027005,01/10/2018,Single Family,90011.0
26991,2662010018,01/05/2018,Single Family,91344.0
26992,5104004021,01/11/2018,Single Family,90011.0
26993,4493030006,01/11/2018,Single Family,90049.0
26994,2617019029,01/26/2018,Single Family,91331.0
26995,5017003007,07/03/2018,Multi-Family,90037.0
26996,2106012103,01/05/2018,Non-Residential,91306.0
26997,2697020011,01/09/2018,Single Family,91344.0
26998,2615024006,07/25/2018,Single Family,91345.0
26999,2627018012,09/27/2018,Single Family,91331.0
27000,2233017015,01/10/2018,Single Family,91406.0
27001,2724001037,04/09/2018,Single Family,91311.0
27002,2503022013,08/21/2018,Single Family,91342.0
27003,2620027008,03/26/2018,Multi-Family,91331.0
27004,6030003008,01/18/2018,Multi-Family,90003.0
27005,2377008020,02/21/2018,Single Family,91604.0
27006,7425017038,01/10/2018,Multi-Family,90744.0
27007,7446004023,02/09/2018,Single Family,90732.0
27008,5110018018,01/22/2018,Single Family,90037.0
27009,5069023009,01/24/2018,Single Family,90019.0
27010,6014034020,01/05/2018,Single Family,90044.0
27011,4406001021,01/16/2018,Single Family,90049.0
27012,2637028007,01/24/2018,Multi-Family,91402.0
27013,2661018018,08/14/2018,Single Family,91343.0
27014,5690020019,01/02/2018,Single Family,90041.0
27015,2510001020,06/28/2018,Single Family,91342.0
27016,5517012024,09/14/2018,Single Family,90004.0
27017,5082018026,01/01/2018,Single Family,90019.0
27018,2355016028,01/09/2018,Single Family,91607.0
27019,2510020018,06/01/2018,Single Family,91342.0
27020,2415020015,06/18/2018,Single Family,91601.0
27021,5156028011,02/06/2018,Single Family,90026.0
27022,2505005018,01/05/2018,Single Family,91342.0
27023,4365013019,06/05/2018,Single Family,90049.0
27024,2206033047,09/07/2018,Single Family,91406.0
27025,2509013104,09/14/2018,Single Family,91342.0
27026,5101017020,01/16/2018,Single Family,90011.0
27027,2680012002,01/08/2018,Single Family,91344.0
27028,5071004006,03/02/2018,Single Family,90019.0
27029,6048022004,01/16/2018,Multi-Family,90002.0
27030,2511025015,01/11/2018,Single Family,91342.0
27031,2679019029,05/04/2018,Single Family,91344.0
27032,5107015028,01/02/2018,Single Family,90011.0
27033,6030009024,01/02/2018,Single Family,90003.0
27034,2531015001,01/09/2018,Single Family,91342.0
27035,5054007002,06/24/2018,Multi-Family,90007.0
27036,5110025010,06/11/2018,Multi-Family,90037.0
27037,2673015094,08/28/2018,Single Family,91343.0
27038,5036003022,01/05/2018,Single Family,90062.0
27039,5143019221,01/09/2018,Single Family,90017.0
27040,2531026047,06/27/2018,Single Family,91342.0
27041,2695004025,01/17/2018,Single Family,91344.0
27042,6049028025,01/30/2018,Multi-Family,90002.0
27043,5068021010,01/16/2018,Single Family,90019.0
27044,2623014012,01/02/2018,Single Family,91331.0
27045,2604026037,02/01/2018,Single Family,91342.0
27046,4357016004,09/14/2018,Single Family,90210.0
27047,6069024027,01/23/2018,Single Family,90059.0
27048,2696024033,01/10/2018,Single Family,91344.0
27049,2601043015,01/02/2018,Single Family,91344.0
27050,2615017046,01/03/2018,Single Family,91345.0
27051,2512020059,05/09/2018,Single Family,91342.0
27052,2681019006,01/05/2018,Single Family,91344.0
27053,4370015020,01/29/2018,Single Family,90077.0
27054,2508001011,08/30/2018,Single Family,91342.0
27055,2625033002,01/02/2018,Single Family,91331.0
27056,6120018036,01/18/2018,Multi-Family,90247.0
27057,6002012038,08/20/2018,Multi-Family,90047.0
27058,6006006023,05/31/2018,Multi-Family,90003.0
27059,2502016014,01/11/2018,Single Family,91342.0
27060,4490007005,05/04/2018,Single Family,90049.0
27061,4220016001,08/08/2018,Single Family,90230.0
27062,6033020005,01/19/2018,Single Family,90044.0
27063,2510001020,07/03/2018,Single Family,91342.0
27064,2525002024,01/03/2018,Single Family,91342.0
27065,6002013008,01/10/2018,Single Family,90047.0
27066,2261036025,06/14/2018,Single Family,91403.0
27067,5082026003,05/25/2018,Single Family,90019.0
27068,5002018016,02/12/2018,Multi-Family,90037.0
27069,2512022042,01/30/2018,Single Family,91342.0
27070,5003025004,02/26/2018,Single Family,90062.0
27071,5480021006,01/18/2018,Multi-Family,90041.0
27072,2558016018,01/03/2018,Single Family,91042.0
27073,2216003035,01/02/2018,Single Family,91405.0
27074,2354005043,01/02/2018,Single Family,91601.0
27075,2405010002,01/18/2018,Single Family,91352.0
27076,2206037128,07/26/2018,Single Family,91406.0
27077,2617010010,01/12/2018,Single Family,91345.0
27078,2335006009,01/31/2018,Multi-Family,91606.0
27079,7413014022,06/14/2018,Single Family,90710.0
27080,2565001057,03/29/2018,Single Family,91042.0
27081,5104014029,07/20/2018,Single Family,90011.0
27082,2311009054,01/07/2018,Single Family,91605.0
27083,2531012042,01/05/2018,Single Family,91342.0
27084,2559009023,08/07/2018,Single Family,91040.0
27085,2715027031,01/29/2018,Single Family,91326.0
27086,7470022009,01/25/2018,Single Family,90731.0
27087,6073010023,01/29/2018,Multi-Family,90061.0
27088,6055015041,09/13/2018,Single Family,90047.0
27089,2552016012,06/12/2018,Single Family,91040.0
27090,4265018057,01/05/2018,Single Family,90049.0
27091,2506034117,01/22/2018,Single Family,91342.0
27092,4492013008,09/14/2018,Single Family,90049.0
27093,5078034026,05/15/2018,Single Family,90006.0
27094,6002012003,01/15/2018,Single Family,90047.0
27095,6002013019,08/02/2018,Single Family,90047.0
27096,2362022018,08/27/2018,Single Family,91604.0
27097,5405027005,02/16/2018,Single Family,90012.0
27098,2609016008,02/09/2018,Single Family,91344.0
27099,2601028032,03/08/2018,Non-Residential,91344.0
27100,7445004176,08/16/2018,Single Family,90732.0
27101,5559011015,08/02/2018,Single Family,90069.0
27102,2528035005,01/31/2018,Single Family,91040.0
27103,2625029012,02/12/2018,Single Family,91331.0
27104,2605002066,08/20/2018,Single Family,91344.0
27105,2747014147,08/22/2018,Single Family,91311.0
27106,2275033005,01/05/2018,Single Family,91403.0
27107,2668015011,01/09/2018,Single Family,91344.0
27108,6109017008,08/08/2018,Single Family,90248.0
27109,2360001030,01/29/2018,Single Family,91423.0
27110,2375019050,01/10/2018,Single Family,91604.0
27111,2420023053,01/09/2018,Single Family,91602.0
27112,2667010004,01/12/2018,Single Family,91344.0
27113,7444003084,01/03/2018,Single Family,90732.0
27114,7420020006,01/20/2018,Single Family,90744.0
27115,2341011021,01/26/2018,Single Family,91607.0
27116,2346010004,01/09/2018,Single Family,91607.0
27117,2620027008,07/25/2018,Multi-Family,91331.0
27118,2679024038,01/18/2018,Single Family,91344.0
27119,2535015020,05/25/2018,Single Family,91331.0
27120,4380011029,01/09/2018,Single Family,90077.0
27121,2337018006,01/29/2018,Multi-Family,91601.0
27122,5069019006,01/24/2018,Multi-Family,90019.0
27123,7347001014,01/09/2018,Single Family,90501.0
27124,2627024016,01/02/2018,Single Family,91331.0
27125,2328017029,01/27/2018,Single Family,91405.0
27126,4244012020,09/13/2018,Single Family,90066.0
27127,2611035008,03/15/2018,Single Family,91342.0
27128,5068009001,01/12/2018,Single Family,90035.0
27129,2717003002,01/05/2018,Single Family,91326.0
27130,4379035088,01/05/2018,Single Family,90077.0
27131,5690020019,06/21/2018,Single Family,90041.0
27132,4378035005,01/15/2018,Single Family,90077.0
27133,2646016022,08/15/2018,Single Family,91331.0
27134,6055009051,01/17/2018,Single Family,90047.0
27135,2611042010,01/08/2018,Single Family,91342.0
27136,2580018187,01/12/2018,Single Family,91342.0
27137,7426010014,01/09/2018,Single Family,90744.0
27138,2647002001,01/09/2018,Single Family,91345.0
27139,5543005008,03/08/2018,Multi-Family,90027.0
27140,5017022007,01/12/2018,Single Family,90037.0
27141,2556003074,01/04/2018,Single Family,91040.0
27142,2321023001,01/23/2018,Multi-Family,91605.0
27143,5078033017,01/29/2018,Multi-Family,90006.0
27144,2552046018,09/19/2018,Single Family,91042.0
27145,2620010011,01/05/2018,Single Family,91331.0
27146,2247013001,09/24/2018,Single Family,91401.0
27147,2707007008,01/02/2018,Single Family,91311.0
27148,5512012010,01/18/2018,Single Family,90036.0
27149,6002013014,01/31/2018,Single Family,90047.0
27150,5003026014,01/05/2018,Single Family,90062.0
27151,2654023092,09/07/2018,Non-Residential,91343.0
27152,4327007003,01/17/2018,Multi-Family,90024.0
27153,5114033026,01/11/2018,Single Family,90011.0
27154,2620026009,09/07/2018,Single Family,91331.0
27155,2620024025,02/15/2018,Single Family,91331.0
27156,5107002007,01/25/2018,Single Family,90011.0
27157,6014035008,01/09/2018,Single Family,90044.0
27158,5190009018,05/21/2018,Single Family,90023.0
27159,4405007017,08/30/2018,Single Family,90049.0
27160,2647019005,01/01/2018,Single Family,91331.0
27161,6002021031,01/12/2018,Single Family,90047.0
27162,2507028019,01/05/2018,Single Family,91342.0
27163,2606014041,08/07/2018,Single Family,91344.0
27164,2345003033,01/05/2018,Multi-Family,91401.0
27165,2679009016,01/02/2018,Single Family,91344.0
27166,2644030199,01/15/2018,Single Family,91402.0
27167,2715026046,01/12/2018,Single Family,91326.0
27168,2502026016,01/11/2018,Single Family,91342.0
27169,4360004072,01/15/2018,Single Family,90024.0
27170,2531026074,09/12/2018,Single Family,91342.0
27171,2676021026,06/14/2018,Single Family,91343.0
27172,4369038021,01/22/2018,Single Family,90077.0
27173,2338011017,08/16/2018,Multi-Family,91606.0
27174,4360004179,01/30/2018,Single Family,90024.0
27175,2356030035,01/30/2018,Single Family,91607.0
27176,2715001014,01/02/2018,Single Family,91326.0
27177,2647024018,08/13/2018,Single Family,91331.0
27178,2668001004,05/02/2018,Single Family,91344.0
27179,5555029008,07/26/2018,Single Family,90046.0
27180,2620016027,09/20/2018,Single Family,91331.0
27181,6040016025,01/18/2018,Single Family,90003.0
27182,2530029009,06/18/2018,Single Family,91342.0
27183,2530010026,01/08/2018,Single Family,91342.0
27184,4242011039,01/02/2018,Non-Residential,90291.0
27185,5071017038,06/19/2018,Single Family,90019.0
27186,6019006033,01/12/2018,Single Family,90044.0
27187,2649015028,04/27/2018,Single Family,91345.0
27188,4263039017,01/08/2018,Multi-Family,90025.0
27189,7415024003,04/09/2018,Single Family,90744.0
27190,2341014037,01/17/2018,Single Family,91607.0
27191,5135032018,01/11/2018,Multi-Family,90015.0
27192,2237012001,01/25/2018,Single Family,91405.0
27193,5054026014,01/08/2018,Multi-Family,90007.0
27194,6065004027,08/27/2018,Single Family,90002.0
27195,2350002016,01/10/2018,Single Family,91601.0
27196,2224027009,06/26/2018,Single Family,91406.0
27197,2307017007,07/24/2018,Single Family,91605.0
27198,6074010025,09/07/2018,Multi-Family,90061.0
27199,2648013028,03/05/2018,Single Family,91345.0
27200,2341011021,01/16/2018,Single Family,91607.0
27201,5055020012,07/16/2018,Multi-Family,90007.0
27202,2330005024,09/12/2018,Single Family,91401.0
27203,2661025006,05/25/2018,Single Family,91343.0
27204,4356011008,01/22/2018,Single Family,90210.0
27205,4357015031,01/31/2018,Single Family,90210.0
27206,2667002013,03/02/2018,Single Family,91344.0
27207,2276036033,01/09/2018,Single Family,91403.0
27208,5474012012,01/29/2018,Single Family,90041.0
27209,4326026106,01/09/2018,Single Family,90024.0
27210,4371037035,09/14/2018,Single Family,90077.0
27211,2747014045,01/17/2018,Single Family,91311.0
27212,6068008032,08/31/2018,Single Family,90059.0
27213,5105002031,09/14/2018,Single Family,90011.0
27214,2543029001,01/02/2018,Single Family,91040.0
27215,2607007002,01/09/2018,Single Family,91344.0
27216,2639021011,01/12/2018,Single Family,91402.0
27217,2666030007,01/10/2018,Single Family,91344.0
27218,4229021081,01/05/2018,Single Family,90292.0
27219,2649022027,08/14/2018,Single Family,91345.0
27220,6065003019,08/30/2018,Single Family,90002.0
27221,6019015020,01/05/2018,Single Family,90044.0
27222,7415014020,07/17/2018,Single Family,90744.0
27223,2415030022,02/01/2018,Multi-Family,91606.0
27224,2870021032,01/26/2018,Single Family,91326.0
27225,6087012018,08/06/2018,Single Family,90061.0
27226,6037019012,01/02/2018,Single Family,90047.0
27227,6034011012,03/13/2018,Multi-Family,90047.0
27228,5543025001,09/21/2018,Multi-Family,90029.0
27229,5037023021,06/07/2018,Multi-Family,90037.0
27230,2510020018,01/12/2018,Single Family,91342.0
27231,5119031014,09/07/2018,Multi-Family,90011.0
27232,5135016009,01/11/2018,Multi-Family,90015.0
27233,2673015094,01/02/2018,Single Family,91343.0
27234,4105009004,06/06/2018,Single Family,90045.0
27235,2263004007,01/12/2018,Single Family,91403.0
27236,2305022020,04/06/2018,Single Family,91605.0
27237,5510013024,01/19/2018,Single Family,90048.0
27238,5556020018,01/17/2018,Single Family,90046.0
27239,5217021005,01/08/2018,Single Family,90032.0
27240,4286008004,01/29/2018,Single Family,90291.0
27241,6004019002,01/05/2018,Single Family,90044.0
27242,2651012053,01/24/2018,Single Family,91402.0
27243,2656020003,01/22/2018,Single Family,91343.0
27244,5001031024,01/18/2018,Single Family,90037.0
27245,5457023010,02/07/2018,Single Family,90065.0
27246,2368011025,01/19/2018,Single Family,91604.0
27247,2360021028,01/09/2018,Single Family,91423.0
27248,2293003018,01/31/2018,Single Family,91436.0
27249,2362005033,08/15/2018,Single Family,91604.0
27250,6030022014,09/07/2018,Multi-Family,90003.0
27251,4303026011,01/09/2018,Single Family,90035.0
27252,6011005022,06/14/2018,Multi-Family,90003.0
27253,5061002001,01/12/2018,Single Family,90016.0
27254,5029010015,01/05/2018,Single Family,90008.0
27255,5113034008,01/10/2018,Multi-Family,90011.0
27256,5223008010,09/04/2018,Single Family,90032.0
27257,5071022033,01/26/2018,Multi-Family,90019.0
27258,2163011017,01/12/2018,Single Family,91356.0
27259,2266024041,04/05/2018,Single Family,91423.0
27260,2128032025,09/13/2018,Single Family,91335.0
27261,7456007044,05/09/2018,Single Family,90731.0
27262,4431033032,03/22/2018,Single Family,90272.0
27263,2425016028,02/02/2018,Single Family,90068.0
27264,5051025026,02/12/2018,Multi-Family,90018.0
27265,6065031028,01/12/2018,Single Family,90002.0
27266,2149011008,08/21/2018,Single Family,91367.0
27267,2182019009,01/15/2018,Single Family,91316.0
27268,5110008035,03/02/2018,Single Family,90037.0
27269,6030012020,02/27/2018,Single Family,90003.0
27270,5514006042,08/07/2018,Single Family,90048.0
27271,4431019007,03/06/2018,Single Family,90272.0
27272,5080010041,08/06/2018,Multi-Family,90006.0
27273,6011004044,01/05/2018,Single Family,90003.0
27274,4416020063,02/23/2018,Vacant Residential,90272.0
27275,6057020009,01/02/2018,Single Family,90047.0
27276,7455021039,08/08/2018,Multi-Family,90731.0
27277,5423028025,08/28/2018,Single Family,90026.0
27278,5580001022,01/03/2018,Single Family,90068.0
27279,5229004021,01/24/2018,Single Family,90063.0
27280,2717013048,01/17/2018,Single Family,91326.0
27281,5059011006,08/06/2018,Single Family,90018.0
27282,2360024018,03/15/2018,Single Family,91423.0
27283,2683019006,01/19/2018,Single Family,91344.0
27284,4377026008,03/23/2018,Single Family,90077.0
27285,2255014013,01/11/2018,Single Family,91316.0
27286,5580009013,03/01/2018,Single Family,90068.0
27287,2021022004,03/30/2018,Single Family,91307.0
27288,2380006007,01/02/2018,Single Family,91604.0
27289,2429007033,01/31/2018,Single Family,90068.0
27290,2076006031,01/05/2018,Single Family,91364.0
27291,6030020032,01/31/2018,Single Family,90003.0
27292,5155012058,01/07/2018,Single Family,90064.0
27293,5018036018,01/02/2018,Multi-Family,90037.0
27294,6035022021,01/02/2018,Single Family,90047.0
27295,2034001021,01/19/2018,Single Family,91307.0
27296,5015005019,06/06/2018,Multi-Family,90062.0
27297,4318024015,08/07/2018,Single Family,90064.0
27298,2378025027,03/29/2018,Single Family,91604.0
27299,5136020006,01/02/2018,Multi-Family,90006.0
27300,6012001026,01/16/2018,Multi-Family,90003.0
27301,5015006011,01/02/2018,Single Family,90062.0
27302,2184014003,07/23/2018,Single Family,91316.0
27303,2606005053,01/08/2018,Single Family,91344.0
27304,5035030023,01/09/2018,Multi-Family,90062.0
27305,5504025004,01/29/2018,Multi-Family,90020.0
27306,2076009031,01/26/2018,Single Family,91364.0
27307,2781015002,02/06/2018,Single Family,91306.0
27308,2046011001,01/15/2018,Single Family,91367.0
27309,2695019038,07/03/2018,Single Family,91344.0
27310,5035030023,08/08/2018,Multi-Family,90062.0
27311,5049026007,09/19/2018,Single Family,90016.0
27312,2701007123,02/21/2018,Single Family,91326.0
27313,5060025018,01/25/2018,Single Family,90018.0
27314,4228001010,01/05/2018,Multi-Family,90291.0
27315,2729011058,01/24/2018,Single Family,91324.0
27316,2780029011,01/17/2018,Single Family,91306.0
27317,2041021013,05/04/2018,Single Family,91367.0
27318,2425017003,08/28/2018,Single Family,90068.0
27319,5042022006,01/10/2018,Multi-Family,90018.0
27320,2184033028,01/02/2018,Single Family,91316.0
27321,2174017011,01/09/2018,Single Family,91364.0
27322,5029022016,01/05/2018,Single Family,90008.0
27323,6057008031,01/02/2018,Single Family,90047.0
27324,2870013047,02/13/2018,Single Family,91326.0
27325,2028034011,02/13/2018,Single Family,91307.0
27326,2275011015,01/25/2018,Single Family,91403.0
27327,2156027061,01/29/2018,Single Family,91356.0
27328,4377049001,01/02/2018,Single Family,90049.0
27329,5021004026,01/09/2018,Single Family,90062.0
27330,5064014006,01/09/2018,Single Family,90019.0
27331,5177005025,04/10/2018,Multi-Family,90033.0
27332,2184015008,01/18/2018,Single Family,91316.0
27333,5464007016,07/23/2018,Single Family,90065.0
27334,5062008010,09/07/2018,Single Family,90016.0
27335,2786025020,01/04/2018,Single Family,91325.0
27336,5420010029,01/18/2018,Single Family,90026.0
27337,2761022028,01/09/2018,Single Family,91311.0
27338,5053003031,03/13/2018,Multi-Family,90018.0
27339,2202006026,01/03/2018,Single Family,91325.0
27340,2176030008,01/09/2018,Single Family,91356.0
27341,2727022061,08/03/2018,Single Family,91311.0
27342,5113034027,08/07/2018,Multi-Family,90011.0
27343,5453026015,01/22/2018,Multi-Family,90065.0
27344,6109023042,01/31/2018,Single Family,90248.0
27345,5515001007,01/08/2018,Single Family,90004.0
27346,5589024016,08/06/2018,Single Family,90027.0
27347,2820002020,07/17/2018,Single Family,91326.0
27348,5457023010,03/08/2018,Single Family,90065.0
27349,7559009010,07/31/2018,Single Family,90732.0
27350,2378025032,03/29/2018,Vacant Residential,91604.0
27351,2734002010,01/11/2018,Single Family,91325.0
27352,5052009022,01/09/2018,Single Family,90018.0
27353,4405037002,01/08/2018,Single Family,90049.0
27354,5211013083,09/10/2018,Single Family,90031.0
27355,2781008017,01/02/2018,Single Family,91306.0
27356,2178021011,01/01/2018,Single Family,91356.0
27357,2038023020,09/28/2018,Single Family,91307.0
27358,7410024001,01/19/2018,Single Family,90710.0
27359,6083015027,01/04/2018,Multi-Family,90061.0
27360,2119002031,06/29/2018,Single Family,91335.0
27361,6017004026,05/23/2018,Multi-Family,90047.0
27362,2701009077,03/09/2018,Single Family,91326.0
27363,5582015010,01/04/2018,Single Family,90068.0
27364,5113025022,01/09/2018,Single Family,90011.0
27365,5456010003,01/02/2018,Single Family,90065.0
27366,5479005028,03/14/2018,Single Family,90042.0
27367,4377025032,01/18/2018,Single Family,90077.0
27368,5305018005,01/24/2018,Single Family,90032.0
27369,5064006016,01/12/2018,Single Family,90019.0
27370,2747007139,09/21/2018,Single Family,91311.0
27371,5016025021,01/09/2018,Single Family,90062.0
27372,5015001021,01/05/2018,Single Family,90062.0
27373,5455009002,01/01/2018,Single Family,90065.0
27374,2146043052,06/06/2018,Single Family,91367.0
27375,2712002005,01/05/2018,Single Family,91344.0
27376,6016017009,01/02/2018,Single Family,90047.0
27377,2171007016,01/02/2018,Single Family,91364.0
27378,2226016008,01/09/2018,Single Family,91406.0
27379,6073007019,01/30/2018,Multi-Family,90061.0
27380,5022009029,01/31/2018,Single Family,90062.0
27381,5550001093,08/14/2018,Single Family,90046.0
27382,2156020129,01/09/2018,Single Family,91356.0
27383,2134008001,01/12/2018,Single Family,91306.0
27384,2683015006,08/15/2018,Single Family,91344.0
27385,6063020006,07/17/2018,Single Family,90003.0
27386,2255010002,05/10/2018,Single Family,91316.0
27387,6057020009,06/01/2018,Single Family,90047.0
27388,4416020055,01/19/2018,Single Family,90272.0
27389,2170016046,03/02/2018,Single Family,91364.0
27390,2035011012,01/07/2018,Single Family,91367.0
27391,4009005005,01/15/2018,Single Family,90043.0
27392,2017025052,09/05/2018,Single Family,91304.0
27393,5684017006,01/02/2018,Single Family,90065.0
27394,2103025020,01/05/2018,Single Family,91335.0
27395,5006001002,02/08/2018,Single Family,90043.0
27396,5435030018,08/30/2018,Single Family,90039.0
27397,6011003019,01/17/2018,Single Family,90003.0
27398,2028012015,01/05/2018,Single Family,91307.0
27399,4252018018,01/03/2018,Multi-Family,90034.0
27400,5113034008,02/09/2018,Multi-Family,90011.0
27401,5520016002,05/15/2018,Multi-Family,90004.0
27402,4003015003,02/01/2018,Single Family,90043.0
27403,5047010007,01/17/2018,Single Family,90016.0
27404,4221002073,07/02/2018,Single Family,90230.0
27405,5462006016,01/19/2018,Single Family,90065.0
27406,2171010051,01/07/2018,Single Family,91364.0
27407,2153031025,01/19/2018,Single Family,91356.0
27408,2184011006,01/09/2018,Single Family,91356.0
27409,5462016030,01/12/2018,Single Family,90065.0
27410,5209011003,01/03/2018,Single Family,90031.0
27411,2254017003,01/31/2018,Single Family,91316.0
27412,5048021003,01/08/2018,Single Family,90016.0
27413,2731029080,01/15/2018,Single Family,91325.0
27414,2715001029,08/29/2018,Single Family,91326.0
27415,6069017022,09/05/2018,Single Family,90059.0
27416,2201005016,01/18/2018,Single Family,91325.0
27417,5026013002,01/18/2018,Single Family,90008.0
27418,2022010019,01/15/2018,Single Family,91307.0
27419,5590026007,04/04/2018,Multi-Family,90027.0
27420,5042020008,01/02/2018,Single Family,90018.0
27421,5550002025,01/22/2018,Single Family,90046.0
27422,6083009036,01/31/2018,Multi-Family,90061.0
27423,4431018001,08/28/2018,Single Family,90272.0
27424,2180008023,01/30/2018,Single Family,91356.0
27425,5071020017,01/05/2018,Multi-Family,90019.0
27426,5080010041,01/12/2018,Multi-Family,90006.0
27427,5580009013,07/11/2018,Single Family,90068.0
27428,4490007003,01/09/2018,Single Family,90049.0
27429,5462018032,02/13/2018,Single Family,90065.0
27430,2272005016,01/03/2018,Single Family,91423.0
27431,2106016023,01/05/2018,Single Family,91306.0
27432,5120013011,01/31/2018,Multi-Family,90011.0
27433,5053003031,05/25/2018,Multi-Family,90018.0
27434,4256014030,01/18/2018,Single Family,90064.0
27435,5026019001,04/06/2018,Single Family,90008.0
27436,5082008028,01/16/2018,Single Family,90019.0
27437,6035021022,01/05/2018,Single Family,90047.0
27438,2688040032,01/24/2018,Single Family,91343.0
27439,2138025002,01/03/2018,Single Family,91303.0
27440,6002016008,01/26/2018,Single Family,90047.0
27441,6035027016,06/22/2018,Single Family,90047.0
27442,5202011014,01/10/2018,Single Family,90033.0
27443,5525034026,03/27/2018,Single Family,90036.0
27444,2271011016,07/19/2018,Single Family,91423.0
27445,2274002021,01/02/2018,Single Family,91423.0
27446,2787029007,01/16/2018,Single Family,91325.0
27447,2701043034,08/07/2018,Single Family,91326.0
27448,2146023002,01/25/2018,Single Family,91367.0
27449,2116018120,01/04/2018,Single Family,91335.0
27450,5032015003,01/02/2018,Multi-Family,90008.0
27451,5015034017,09/13/2018,Multi-Family,90043.0
27452,2022003016,02/16/2018,Single Family,91307.0
27453,2163023013,08/07/2018,Single Family,91356.0
27454,6035014007,01/02/2018,Single Family,90047.0
27455,2375015054,01/11/2018,Single Family,91604.0
27456,2787019003,08/17/2018,Single Family,91325.0
27457,2156027170,06/22/2018,Single Family,91356.0
27458,4318024015,01/22/2018,Single Family,90064.0
27459,5434023026,04/09/2018,Single Family,90027.0
27460,5050011003,01/07/2018,Single Family,90016.0
27461,5516019004,07/02/2018,Single Family,90004.0
27462,2022008002,01/18/2018,Single Family,91307.0
27463,5432006017,05/30/2018,Single Family,90039.0
27464,5304001023,03/29/2018,Single Family,90031.0
27465,5210010033,08/08/2018,Multi-Family,90031.0
27466,4003023020,03/15/2018,Single Family,90043.0
27467,5028006052,08/08/2018,Single Family,90008.0
27468,5458015009,05/25/2018,Multi-Family,90065.0
27469,4117004012,01/29/2018,Single Family,90293.0
27470,5047010001,01/02/2018,Single Family,90016.0
27471,5028006050,09/17/2018,Single Family,90008.0
27472,5678022014,01/24/2018,Single Family,90065.0
27473,2384024016,01/10/2018,Single Family,91604.0
27474,2688029068,01/15/2018,Single Family,91343.0
27475,5015035024,01/05/2018,Single Family,90043.0
27476,5462006016,06/01/2018,Single Family,90065.0
27477,2026026010,01/16/2018,Single Family,91307.0
27478,5420018017,01/10/2018,Single Family,90026.0
27479,2202005025,01/19/2018,Single Family,91325.0
27480,2601024049,07/02/2018,Single Family,91344.0
27481,2229022010,01/03/2018,Single Family,91406.0
27482,2728001028,01/18/2018,Single Family,91326.0
27483,2226016008,08/06/2018,Single Family,91406.0
27484,5507016013,02/09/2018,Single Family,90020.0
27485,4370013025,01/09/2018,Single Family,90077.0
27486,2156027101,09/19/2018,Single Family,91356.0
27487,2148020001,04/10/2018,Single Family,91306.0
27488,4246021009,07/25/2018,Single Family,90066.0
27489,2118006022,01/19/2018,Single Family,91335.0
27490,2020033038,01/05/2018,Single Family,91304.0
27491,5043025016,08/01/2018,Single Family,90016.0
27492,5160004014,01/30/2018,Single Family,90026.0
